,AC,coh,sex,imm,mrt,p,pp,ex60,ex65
419,64,1930,1,1,2,99,99,22.932162188572203,18.671443208019664
420,64,1935,0,0,0,99,99,25.353963586117064,20.95075092024416
421,64,1935,0,0,1,99,99,27.559004446287293,23.04940710056179
422,64,1935,0,0,2,99,99,25.69415143378114,21.273189910809077
423,64,1935,0,1,0,99,99,27.45654804814631,22.951462331579613
424,64,1935,0,1,1,99,99,29.70382870481896,25.108326684662295
425,64,1935,0,1,2,99,99,27.803868669466635,23.283647613951846
426,64,1935,1,0,0,99,99,21.149064824946578,17.014101493953504
427,64,1935,1,0,1,99,99,23.237430198379258,18.95707176433176
428,64,1935,1,0,2,99,99,21.469626739995597,17.310582191712662
429,64,1935,1,1,0,99,99,23.139874993863106,18.865736507180326
430,64,1935,1,1,1,99,99,25.289739387903797,20.889935885620236
431,64,1935,1,1,2,99,99,23.470769809158394,19.17574490091653
432,64,1940,0,0,0,99,99,25.558508528308458,21.144562152693247
433,64,1940,0,0,1,99,99,27.768055640138957,23.249374516028922
434,64,1940,0,0,2,99,99,25.89945638494444,21.468030527045045
435,64,1940,0,1,0,99,99,27.665410544868358,23.151169303521016
436,64,1940,0,1,1,99,99,29.916422898269964,25.313235246016326
437,64,1940,0,1,2,99,99,28.013363342964745,23.48422810058375
438,64,1940,1,0,0,99,99,21.34173322737693,17.19221462179288
439,64,1940,1,0,1,99,99,23.43662587021853,19.143728664890688
440,64,1940,1,0,2,99,99,21.66339070859144,17.490116861065488
441,64,1940,1,1,0,99,99,23.338795757358287,19.052029724105576
442,64,1940,1,1,1,99,99,25.494137976153862,21.083549282831843
443,64,1940,1,1,2,99,99,23.670612160949823,19.36325876507158
444,64,1945,0,0,0,99,99,25.851832014572146,21.422817220860384
445,64,1945,0,0,1,99,99,28.067683664556082,23.53626301367959
446,64,1945,0,0,2,99,99,26.193843452759584,21.747729654291327
447,64,1945,0,1,0,99,99,27.96477465661133,23.437692697446835
448,64,1945,0,1,1,99,99,30.22099601684009,25.607039139153482
449,64,1945,0,1,2,99,99,28.313611566225514,23.771975958511966
450,64,1945,1,0,0,99,99,21.618423494628303,17.44843029492276
451,64,1945,1,0,1,99,99,23.722460450467945,19.411943008065663
452,64,1945,1,0,2,99,99,21.94161623131371,17.748329382696603
453,64,1945,1,1,0,99,99,23.624245338151454,19.31973347451983
454,64,1945,1,1,1,99,99,25.787256637042592,21.361526800336325
455,64,1945,1,1,2,99,99,23.957352345048506,19.63267617624216
456,64,1950,0,0,0,99,99,26.15553322084542,21.71130999224588
457,64,1950,0,0,1,99,99,28.377722377523916,23.83345899052175
458,64,1950,0,0,2,99,99,26.498614142219587,22.037678707837244
459,64,1950,0,1,0,99,99,28.274548201055094,23.73452081233323
460,64,1950,0,1,1,99,99,30.535985363989937,25.91118326293352
461,64,1950,0,1,2,99,99,28.624273327310632,24.070037658565795
462,64,1950,1,0,0,99,99,21.905383782448524,17.714675610493337
463,64,1950,1,0,1,99,99,24.01862763106026,19.690304739434882
464,64,1950,1,0,2,99,99,22.230122802285933,18.016591732780302
465,64,1950,1,1,0,99,99,23.920025041970764,19.597579797066757
466,64,1950,1,1,1,99,99,26.090751866009587,21.649739647719663
467,64,1950,1,1,2,99,99,24.254430898145074,19.912252244294535
468,65,1926,0,0,0,99,99,25.156760350784296,20.764075515438073
469,65,1926,0,0,1,99,99,27.357369036370144,22.8566884405962
470,65,1926,0,0,2,99,99,25.496200843992167,21.085504260844388
471,65,1926,0,1,0,99,99,27.25509828004274,22.758999414939648
472,65,1926,0,1,1,99,99,29.498703588581204,24.910751319051467
473,65,1926,0,1,2,99,99,27.60179693852477,23.09032691265579
474,65,1926,1,0,0,99,99,20.96353309436998,16.84282259384808
475,65,1926,1,0,1,99,99,23.045485480453827,18.777415240656403
476,65,1926,1,0,2,99,99,21.283018870813553,17.137909649745687
477,65,1926,1,1,0,99,99,22.948200445328975,18.686436680116422
478,65,1926,1,1,1,99,99,25.09268006235934,20.70345462674947
479,65,1926,1,1,2,99,99,23.278189531339677,18.99524784210651
480,65,1930,0,0,0,99,99,25.64972051872293,21.23104790723412
481,65,1930,0,0,1,99,99,27.861247769448386,23.33856927252076
482,65,1930,0,0,2,99,99,25.99100239129022,21.554969341904794
483,65,1930,0,1,0,99,99,27.758519772616722,23.24024947905507
484,65,1930,0,1,1,99,99,30.01116988470504,25.404601901868926
485,65,1930,0,1,2,99,99,28.106750300132955,23.573692561900334
486,65,1930,1,0,0,99,99,21.427723206496687,17.27178794974482
487,65,1930,1,0,1,99,99,23.525486358137666,19.227064788314582
488,65,1930,1,0,2,99,99,21.749862567854986,17.570316342390228
489,65,1930,1,1,0,99,99,23.427535372808713,19.135205705123543
490,65,1930,1,1,1,99,99,25.585285643146417,21.169947960910662
491,65,1930,1,1,2,99,99,23.75975697380858,19.44697222713619
492,65,1935,0,0,0,99,99,26.20669349339534,21.759946944019674
493,65,1935,0,0,1,99,99,28.429931638206316,23.883538925584272
494,65,1935,0,0,2,99,99,26.54995147112061,22.086557165942104
495,65,1935,0,1,0,99,99,28.326713586030618,23.78453977824361
496,65,1935,0,1,1,99,99,30.589011412638488,25.962412267765245
497,65,1935,0,1,2,99,99,28.676585665230064,24.1202610607034
498,65,1935,1,0,0,99,99,21.95377102562028,17.759620946138945
499,65,1935,1,0,1,99,99,24.068540270811067,19.73726105349667
500,65,1935,1,0,2,99,99,22.278766284727215,18.061871898477587
501,65,1935,1,1,0,99,99,23.969873500159718,19.64445058768095
502,65,1935,1,1,1,99,99,26.14187803686584,21.698330175203683
503,65,1935,1,1,2,99,99,24.304494491673438,19.959410049245655
504,65,1940,0,0,0,99,99,26.413096736270987,21.956281302266497
505,65,1940,0,0,1,99,99,28.640513527067867,24.08562835242693
506,65,1940,0,0,2,99,99,26.757060126106442,22.283854896872093
507,65,1940,0,1,0,99,99,28.53712075129202,23.986386116421162
508,65,1940,0,1,1,99,99,30.802837365423606,26.169074107447845
509,65,1940,0,1,2,99,99,28.887577975484497,24.322922436808703
510,65,1940,1,0,0,99,99,22.14912187553122,17.9412231505977
511,65,1940,1,0,1,99,99,24.26997180562258,19.926889790067793
512,65,1940,1,0,2,99,99,22.475138727715976,18.24481070564113
513,65,1940,1,1,0,99,99,24.171049232690706,19.833738027272766
514,65,1940,1,1,1,99,99,26.34814541063906,21.894479339474078
515,65,1940,1,1,2,99,99,24.506527652042802,20.14984284915873
516,65,1945,0,0,0,99,99,26.709020588590604,22.238075592223563
517,65,1945,0,0,1,99,99,28.942281617600802,24.37549061221813
518,65,1945,0,0,2,99,99,27.0539709021314,22.567000237915963
519,65,1945,0,1,0,99,99,28.83864467433708,24.275907848778
520,65,1945,0,1,1,99,99,31.10910954043242,26.465311036022662
521,65,1945,0,1,2,99,99,29.189919398095192,24.613585670353462
522,65,1945,1,0,0,99,99,22.42957085065651,18.202339649427653
523,65,1945,1,0,1,99,99,24.558937167981046,20.199275810161062
524,65,1945,1,0,2,99,99,22.757018910255645,18.507804332898512
525,65,1945,1,1,0,99,99,24.459656448985555,20.105645015016602
526,65,1945,1,1,1,99,99,26.64387916102174,22.176013891983146
527,65,1945,1,1,2,99,99,24.79633529952215,20.423357360837144
528,65,1950,0,0,0,99,99,27.015336354111678,22.53013716455298
529,65,1950,0,0,1,99,99,29.254469111146108,24.675681078754334
530,65,1950,0,0,2,99,99,27.361278773641907,22.860423815370403
531,65,1950,0,1,0,99,99,29.150587220685477,24.57575565421888
532,65,1950,0,1,1,99,99,31.425767623410028,26.771866805353067
533,65,1950,0,1,2,99,99,29.502681670200452,24.91458171769276
534,65,1950,1,0,0,99,99,22.72031648333128,18.473534948924147
535,65,1950,1,0,1,99,99,24.858254718022646,20.481847798234792
536,65,1950,1,0,2,99,99,23.049205565585837,18.78089522470155
537,65,1950,1,1,0,99,99,24.758613663406507,20.387733612771168
538,65,1950,1,1,1,99,99,26.950003813767484,22.46781359960743
539,65,1950,1,1,2,99,99,25.09650023096852,20.70706802967324
540,60,1926,0,0,0,1,99,22.86391064901911,18.60219178003388
541,60,1926,0,0,0,2,99,24.39958509809201,20.04386680308299
542,60,1926,0,0,0,3,99,24.891126687268933,20.507859203541976
543,60,1926,0,0,0,4,99,25.4862122345568,21.071113698216852
544,60,1926,0,0,0,5,99,25.839112196555345,21.40589152691505
545,60,1926,0,0,1,1,99,24.93329249274896,20.5477155773232
546,60,1926,0,0,1,2,99,26.508171722844033,22.042064679957033
547,60,1926,0,0,1,3,99,27.011026711256193,22.52141640790972
548,60,1926,0,0,1,4,99,27.619083236715444,23.102374905041344
549,60,1926,0,0,1,5,99,27.979319331741934,23.447212052377935
550,60,1926,0,0,2,1,99,21.95152998203924,17.751893935913067
551,60,1926,0,0,2,2,99,23.46710411161307,19.166967441330964
552,60,1926,0,0,2,3,99,23.952833796783995,19.623186681950962
553,60,1926,0,0,2,4,99,24.54124913201797,20.17747114737328
554,60,1926,0,0,2,5,99,24.89037324443239,20.507147103161913
555,60,1926,0,1,0,1,99,25.197130243473733,20.797291411472763
556,60,1926,0,1,0,2,99,26.776446063779723,22.297673819059888
557,60,1926,0,1,0,3,99,27.280579300793686,22.77878166626571
558,60,1926,0,1,0,4,99,27.890100208961726,23.3617624762732
559,60,1926,0,1,0,5,99,28.25116395788302,23.707747738126386
560,60,1926,0,1,1,1,99,27.323796528874375,22.8200710055779
561,60,1926,0,1,1,2,99,28.934935934723676,24.364216266176435
562,60,1926,0,1,1,3,99,29.448221481418308,24.858036660379106
563,60,1926,0,1,1,4,99,30.068204561314133,25.455628307593614
564,60,1926,0,1,1,5,99,30.43515859952151,25.80988263485312
565,60,1926,0,1,2,1,99,24.255358782275504,19.90794762382029
566,60,1926,0,1,2,2,99,25.818285989103632,21.386119609561423
567,60,1926,0,1,2,3,99,26.317695300806985,21.86075929527117
568,60,1926,0,1,2,4,99,26.921803252536435,22.43628954389131
569,60,1926,0,1,2,5,99,27.27980703001236,22.77804391101352
570,60,1926,1,0,0,1,99,18.08363234364379,14.211569179644387
571,60,1926,1,0,0,2,99,19.488398012291004,15.483738890876005
572,60,1926,1,0,0,3,99,19.941972760337837,15.898082767275133
573,60,1926,1,0,0,4,99,20.493415393859102,16.40396229202885
574,60,1926,1,0,0,5,99,20.821576056460334,16.706064183528188
575,60,1926,1,0,1,1,99,19.980964040279463,15.933776964646412
576,60,1926,1,0,1,2,99,21.445940088174208,17.282906833974124
577,60,1926,1,0,1,3,99,21.917009244591785,17.719820885822603
578,60,1926,1,0,1,4,99,22.48858088730267,18.251803821390432
579,60,1926,1,0,1,5,99,22.8281612993983,18.56878311398598
580,60,1926,1,0,2,1,99,17.25887137607135,13.473475036306242
581,60,1926,1,0,2,2,99,18.63306776238213,14.707032130057732
582,60,1926,1,0,2,3,99,19.07774326981857,15.11004732563414
583,60,1926,1,0,2,4,99,19.61893589388498,15.602818322580054
584,60,1926,1,0,2,5,99,19.941276158064852,15.897445175909066
585,60,1926,1,1,0,1,99,20.225225602005906,16.157647705044432
586,60,1926,1,1,0,2,99,21.69706972409994,17.515651814805892
587,60,1926,1,1,0,3,99,22.170131236435626,17.95516625699496
588,60,1926,1,1,0,4,99,22.74399334099423,18.490154876397803
589,60,1926,1,1,0,5,99,23.084872235361242,18.80884624400359
590,60,1926,1,1,1,1,99,22.210752566885148,17.992971322344196
591,60,1926,1,1,1,2,99,23.732232157709305,19.41583419901871
592,60,1926,1,1,1,3,99,24.219670136548736,19.87433055642594
593,60,1926,1,1,1,4,99,24.810046495908786,20.43124339919774
594,60,1926,1,1,1,5,99,25.160280916394086,20.762414619146387
595,60,1926,1,1,2,1,99,19.355655648109757,15.362790942287004
596,60,1926,1,1,2,2,99,20.80218696873717,16.68819355253318
597,60,1926,1,1,2,3,99,21.267902117436407,17.11815211348196
598,60,1926,1,1,2,4,99,21.833316599447993,17.642093366967128
599,60,1926,1,1,2,5,99,22.16940544875748,17.954490879118346
600,60,1930,0,0,0,1,99,23.24982122443363,18.963292402841923
601,60,1930,0,0,0,2,99,24.79344497980867,20.415559831995225
602,60,1930,0,0,0,3,99,25.287282995794943,20.882644562530917
603,60,1930,0,0,0,4,99,25.885002892848014,21.449465729502172
604,60,1930,0,0,0,5,99,26.23939349845595,21.786271256948783
605,60,1930,0,0,1,1,99,25.329640617422932,20.92275993141678
606,60,1930,0,0,1,2,99,26.9111410316079,22.42611896866137
607,60,1930,0,0,1,3,99,27.415903526698028,22.90809297067972
608,60,1930,0,0,1,4,99,28.026145234225027,23.4920710752088
609,60,1930,0,0,1,5,99,28.387616306190942,23.838622426692787
610,60,1930,0,0,2,1,99,22.332095017610975,18.10596051230089
611,60,1930,0,0,2,2,99,23.856284736264403,19.532405227257506
612,60,1930,0,0,2,3,99,24.3445064747237,19.991948415166647
613,60,1930,0,0,2,4,99,24.935782422012405,20.550069394210475
614,60,1930,0,0,2,5,99,25.286526118171107,20.88192782540796
615,60,1930,0,1,0,1,99,25.594660552536233,21.173934412541552
616,60,1930,0,1,0,2,99,27.180444677723933,22.683141558903856
617,60,1930,0,1,0,3,99,27.68644077017561,23.1668167782502
618,60,1930,0,1,0,4,99,28.298095334798262,23.75275334787699
619,60,1930,0,1,0,5,99,28.66036463246604,24.100416130061223
620,60,1930,0,1,1,1,99,27.729813479241333,23.20832095105492
621,60,1930,0,1,1,2,99,29.346305399707752,24.759917316439264
622,60,1930,0,1,1,3,99,29.86112188312842,25.25589190384916
623,60,1930,0,1,1,4,99,30.482838698447598,25.855941917588037
624,60,1930,0,1,1,5,99,30.850753991621794,26.211572127030305
625,60,1930,0,1,2,1,99,24.648523221344206,20.27870716903303
626,60,1930,0,1,2,2,99,26.218480752569125,21.76638143025538
627,60,1930,0,1,2,3,99,26.719917225388016,22.24378950666052
628,60,1930,0,1,2,4,99,27.326348406504728,22.82250926933814
629,60,1930,0,1,2,5,99,27.685665715078866,23.16607517659507
630,60,1930,1,0,0,1,99,18.434785924969404,14.527900334794017
631,60,1930,1,0,0,2,99,19.851694495081677,15.81548353178207
632,60,1930,1,0,0,3,99,20.30880120862159,16.234349478985717
633,60,1930,1,0,0,4,99,20.86431002997536,16.745460721159898
634,60,1930,1,0,0,5,99,21.194778702404857,17.05054538672941
635,60,1930,1,0,1,1,99,20.34808803088179,16.270422978501102
636,60,1930,1,0,1,2,99,21.823318416899575,17.632810736371585
637,60,1930,1,0,1,3,99,22.297361988067475,18.073609467353766
638,60,1930,1,0,1,4,99,22.87235293430894,18.61008236939724
639,60,1930,1,0,1,5,99,23.213871701432904,18.929619111160772
640,60,1930,1,0,2,1,99,17.60192526357004,13.77961426410148
641,60,1930,1,0,2,2,99,18.989201595300397,15.029662411592756
642,60,1930,1,0,2,3,99,19.43768622239234,15.437515859027892
643,60,1930,1,0,2,4,99,19.98326691022556,15.935885471085305
644,60,1930,1,0,2,5,99,20.308099314918536,16.23370509786199
645,60,1930,1,1,0,1,99,20.59417287813375,16.496637000590837
646,60,1930,1,1,0,2,99,22.076051888387184,17.867648014421643
647,60,1930,1,1,0,3,99,22.552023131910474,18.310972630317973
648,60,1930,1,1,0,4,99,23.129229562186353,18.850364405870675
649,60,1930,1,1,0,5,99,23.472004003952613,19.17156340941063
650,60,1930,1,1,1,1,99,22.592887739260075,18.349097115850817
651,60,1930,1,1,1,2,99,24.12278812880753,19.783104394395686
652,60,1930,1,1,1,3,99,24.612660936016987,20.244857240018597
653,60,1930,1,1,1,4,99,25.205831698730755,20.805527991076396
654,60,1930,1,1,1,5,99,25.55764796424475,21.138836594154803
655,60,1930,1,1,2,1,99,19.717884760304784,15.69317279576235
656,60,1930,1,1,2,2,99,21.175255478767323,17.03250113030958
657,60,1930,1,1,2,3,99,21.64411760119747,17.466542380069477
658,60,1930,1,1,2,4,99,22.21315149119165,17.995204242941362
659,60,1930,1,1,2,5,99,22.551292988285752,18.31029153435704
660,60,1935,0,0,0,1,99,23.703403408953015,19.388755612501978
661,60,1935,0,0,0,2,99,25.25597871795706,20.853002666878407
662,60,1935,0,0,0,3,99,25.752401229289365,21.32358259110359
663,60,1935,0,0,0,4,99,26.353085066924283,21.894433760271898
664,60,1935,0,0,0,5,99,26.709152384114034,22.233529720867235
665,60,1935,0,0,1,1,99,25.794974697625527,21.363990649115216
666,60,1935,0,0,1,2,99,27.38392265870661,22.877526824687127
667,60,1935,0,0,1,3,99,27.890829599254072,23.362460932194264
668,60,1935,0,0,1,4,99,28.50352715990107,23.949846428447007
669,60,1935,0,0,1,5,99,28.866385503953893,24.298331202284583
670,60,1935,0,0,2,1,99,22.77965358047989,18.52346309440534
671,60,1935,0,0,2,2,99,24.313550183242445,19.962774891255123
672,60,1935,0,0,2,3,99,24.804578017056258,20.42607714458501
673,60,1935,0,0,2,4,99,25.399074112839237,20.988535483629793
674,60,1935,0,0,2,5,99,25.7516404865264,21.322860613951434
675,60,1935,0,1,0,1,99,26.061324810685313,21.616971585228786
676,60,1935,0,1,0,2,99,27.654383526549488,23.136145071320833
677,60,1935,0,1,0,3,99,28.162473589716384,23.62271794959156
678,60,1935,0,1,0,4,99,28.776525532515738,24.21198906259622
679,60,1935,0,1,0,5,99,29.140148350207976,24.56154305799102
680,60,1935,0,1,1,1,99,28.206021042229608,23.664464549538643
681,60,1935,0,1,1,2,99,29.828519191833553,25.224457798569897
682,60,1935,0,1,1,3,99,30.34504263422823,25.72284829995295
683,60,1935,0,1,1,4,99,30.96867417257305,26.32563659288035
684,60,1935,0,1,1,5,99,31.337636248350318,26.682784433198766
685,60,1935,0,1,2,1,99,25.110274145593618,20.715094708108346
686,60,1935,0,1,2,2,99,26.688142306386606,22.21350672077966
687,60,1935,0,1,2,3,99,27.191858497732817,22.694041119478314
688,60,1935,0,1,2,4,99,27.800901657367262,23.276361601903098
689,60,1935,0,1,2,5,99,28.16169540531107,23.6219720074236
690,60,1935,1,0,0,1,99,18.849153542175088,14.902655291903912
691,60,1935,1,0,0,2,99,20.279774360283106,16.207704112736273
692,60,1935,1,0,0,3,99,20.740867318374036,16.631693521365715
693,60,1935,1,0,0,4,99,21.30096394629466,17.148731364030322
694,60,1935,1,0,0,5,99,21.634036034927018,17.457194459011696
695,60,1935,1,0,1,1,99,20.78048764557168,16.66819673696883
696,60,1935,1,0,1,2,99,22.267284584467518,18.04560062023269
697,60,1935,1,0,1,3,99,22.74468126576272,18.490797359012987
698,60,1935,1,0,1,4,99,23.323525694497757,19.032352218735006
699,60,1935,1,0,1,5,99,23.66722837767197,19.35478290758569
700,60,1935,1,0,2,1,99,18.00714023640182,14.14282100257263
701,60,1935,1,0,2,2,99,19.40919442103897,15.411555258168752
702,60,1935,1,0,2,3,99,19.861980249169886,15.824891186372312
703,60,1935,1,0,2,4,99,20.412514482805957,16.329604502158578
704,60,1935,1,0,2,5,99,20.740159453482285,16.63104144799636
705,60,1935,1,1,0,1,99,21.028629808455943,16.897065376722527
706,60,1935,1,1,0,2,99,22.521826202542197,18.282806800024307
707,60,1935,1,1,0,3,99,23.00107715709209,18.73044453907089
708,60,1935,1,1,0,4,99,23.58205202482079,19.27481935603429
709,60,1935,1,1,0,5,99,23.926961841966065,19.59885554209963
710,60,1935,1,1,1,1,99,23.042215933772855,18.768930561661097
711,60,1935,1,1,1,2,99,24.581602333824875,20.21554646958729
712,60,1935,1,1,1,3,99,25.0742163961033,20.680981516883488
713,60,1935,1,1,1,4,99,25.670532320845734,21.245900083958425
714,60,1935,1,1,1,5,99,26.02412853440487,21.58162402708723
715,60,1935,1,1,2,1,99,20.144759758497123,16.083849242558703
716,60,1935,1,1,2,2,99,21.614361520716127,17.43895355802239
717,60,1935,1,1,2,3,99,22.086772625387468,17.877618351812526
718,60,1935,1,1,2,4,99,22.659887051989312,18.411624948696918
719,60,1935,1,1,2,5,99,23.000342104324417,18.72975697100393
720,60,1940,0,0,0,1,99,23.867900899444823,19.543324921842768
721,60,1940,0,0,0,2,99,25.423622020297294,21.011795352829445
722,60,1940,0,0,0,3,99,25.920952414079256,21.483606936374816
723,60,1940,0,0,0,4,99,26.522677199869356,22.055877872592973
724,60,1940,0,0,0,5,99,26.87933327523712,22.395780575822283
725,60,1940,0,0,1,1,99,25.963601696966354,21.52411812153362
726,60,1940,0,0,1,2,99,27.555164756854087,23.04123886351245
727,60,1940,0,0,1,3,99,28.062824399126313,23.52721508421078
728,60,1940,0,0,1,4,99,28.67638367932579,24.115799748240082
729,60,1940,0,0,1,5,99,29.039728486338095,24.464964579338353
730,60,1940,0,0,2,1,99,22.942033146481318,18.675224473178275
731,60,1940,0,0,2,2,99,24.479342307199484,20.119074293506234
732,60,1940,0,0,2,3,99,24.971356236613772,20.583701739715472
733,60,1940,0,0,2,4,99,25.566983687471314,21.147688778902488
734,60,1940,0,0,2,5,99,25.920190313703245,21.48288311291367
735,60,1940,0,1,0,1,99,26.230418996565636,21.777735506027888
