,AC,coh,dis,sex,imm,mrt,p,pp,ex60,ex65
9511,60,1950,1,0,1,2,1,1,24.787939539867875,20.416529176770304
9512,60,1950,1,0,1,2,1,2,25.067515804104623,20.68074282376909
9513,60,1950,1,0,1,2,1,3,25.23648319469388,20.84060209959524
9514,60,1950,1,0,1,2,1,4,25.444541709347174,21.037624587394262
9515,60,1950,1,0,1,2,1,5,27.47028242374554,22.965570965220813
9516,60,1950,1,0,1,2,2,0,22.507390489116645,18.27607976843898
9517,60,1950,1,0,1,2,2,1,25.46156549045687,21.05375403469122
9518,60,1950,1,0,1,2,2,2,25.7432900498055,21.32086573559823
9519,60,1950,1,0,1,2,2,3,25.913527315972,21.48244188698084
9520,60,1950,1,0,1,2,2,4,26.12312070460102,21.681543376380173
9521,60,1950,1,0,1,2,2,5,28.162279237011806,23.627854563938868
9522,60,1950,1,0,1,2,3,0,22.163164686764304,17.955503267413487
9523,60,1950,1,0,1,2,3,1,25.10345820072916,20.714736724157195
9524,60,1950,1,0,1,2,3,2,25.38405846003371,20.98032933370113
9525,60,1950,1,0,1,2,3,3,25.553631173030112,21.14100558527634
9526,60,1950,1,0,1,2,3,4,25.762421359783822,21.339017413560885
9527,60,1950,1,0,1,2,3,5,27.79455979209051,23.275705474262747
9528,60,1950,1,0,1,2,4,0,22.06536812533209,17.86455601796516
9529,60,1950,1,0,1,2,4,1,25.001626079319593,20.61844068440466
9530,60,1950,1,0,1,2,4,2,25.28189932644302,20.88359245218843
9531,60,1950,1,0,1,2,4,3,25.451278735982765,21.044007532909674
9532,60,1950,1,0,1,2,4,4,25.659835276783923,21.24170309786118
9533,60,1950,1,0,1,2,4,5,27.6899310033136,23.17559715820687
9534,60,1950,1,0,1,2,5,0,22.210211519922982,17.999275871491953
9535,60,1950,1,0,1,2,5,1,25.15243177500064,20.761064983935395
9536,60,1950,1,0,1,2,5,2,25.433188137888624,21.026868192517266
9537,60,1950,1,0,1,2,5,3,25.602853124872468,21.187669207713107
9538,60,1950,1,0,1,2,5,4,25.811754841222264,21.385832114716248
9539,60,1950,1,0,1,2,5,5,27.844868252237156,23.32385471249787
9540,60,1950,1,1,0,0,1,0,15.474307821594365,11.912350814579993
9541,60,1950,1,1,0,0,1,1,18.006653281412195,14.150157919927954
9542,60,1950,1,1,0,0,1,2,18.25390579080371,14.37253060959257
9543,60,1950,1,1,0,0,1,3,18.403743004130014,14.507576693763726
9544,60,1950,1,1,0,0,1,4,18.58865562236485,14.674525534508113
9545,60,1950,1,1,0,0,1,5,20.410877365971952,16.33533619412108
9546,60,1950,1,1,0,0,2,0,16.024238282170632,12.39133057218123
9547,60,1950,1,1,0,0,2,1,18.603805321018793,14.6882174435253
9548,60,1950,1,1,0,0,2,2,18.8549425605294,14.915490751721062
9549,60,1950,1,1,0,0,2,3,19.007080748499575,15.053444159434127
9550,60,1950,1,1,0,0,2,4,19.19477925057229,15.223917906235505
9551,60,1950,1,1,0,0,2,5,21.041593986369875,16.916122438552033
9552,60,1950,1,1,0,0,3,0,15.730943244091527,12.135320109173412
9553,60,1950,1,1,0,0,3,1,18.285753564183405,14.40121669957112
9554,60,1950,1,1,0,0,3,2,18.53485479731158,14.62591871800721
9555,60,1950,1,1,0,0,3,3,18.6857870887027,14.762346683576835
9556,60,1950,1,1,0,0,3,4,18.872025614900778,14.93097094251521
9557,60,1950,1,1,0,0,3,5,20.705954765476523,16.60670397608651
9558,60,1950,1,1,0,0,4,0,15.647930189711465,12.063087620619102
9559,60,1950,1,1,0,0,4,1,18.19555812443753,14.320000632109904
9560,60,1950,1,1,0,0,4,2,18.44406839209815,14.543957516769014
9561,60,1950,1,1,0,0,4,3,18.594650640885718,14.679943427791011
9562,60,1950,1,1,0,0,4,4,18.78046535022204,14.84803173020773
9563,60,1950,1,1,0,0,4,5,20.610652829846302,16.51899126244008
9564,60,1950,1,1,0,0,5,0,15.770928270621972,12.170148935047077
9565,60,1950,1,1,0,0,5,1,18.329170041353354,14.440338580787316
9566,60,1950,1,1,0,0,5,2,18.578553572385392,14.66539672684126
9567,60,1950,1,1,0,0,5,3,18.72965307171612,14.802035967523022
9568,60,1950,1,1,0,0,5,4,18.916094042832228,14.970916381467763
9569,60,1950,1,1,0,0,5,5,20.75181030656065,16.648930825636914
9570,60,1950,1,1,0,1,1,0,16.80389691465946,13.07752553797665
9571,60,1950,1,1,0,1,1,1,19.444908663412228,15.451554766808307
9572,60,1950,1,1,0,1,1,2,19.70109228138686,15.685232392991566
9573,60,1950,1,1,0,1,1,3,19.856218866584452,15.826985226973337
9574,60,1950,1,1,0,1,1,4,20.04753490592827,16.002065451840576
9575,60,1950,1,1,0,1,1,5,21.926250230668362,17.73528278156008
9576,60,1950,1,1,0,1,2,0,17.380451753906435,13.589734895719298
9577,60,1950,1,1,0,1,2,1,20.063203259337254,16.016416569990444
9578,60,1950,1,1,0,1,2,2,20.32280947749169,16.254467018592933
9579,60,1950,1,1,0,1,2,3,20.479962427672596,16.398813926595274
9580,60,1950,1,1,0,1,2,4,20.673730970387606,16.577039047692836
9581,60,1950,1,1,0,1,2,5,22.574049473688756,18.338240349741163
9582,60,1950,1,1,0,1,3,0,17.073196723151806,13.316296248364125
9583,60,1950,1,1,0,1,3,1,19.73407195998266,15.715352963475963
9584,60,1950,1,1,0,1,3,2,19.9918849331212,15.951109106328719
9585,60,1950,1,1,0,1,3,3,20.147976234057914,16.094094996041385
9586,60,1950,1,1,0,1,3,4,20.340459915464326,16.270670130287392
9587,60,1950,1,1,0,1,3,5,22.229463035278503,18.01719144271518
9588,60,1950,1,1,0,1,4,0,16.986134406108963,13.239010751940093
9589,60,1950,1,1,0,1,4,1,19.640660039468727,15.630061633724523
9590,60,1950,1,1,0,1,4,2,19.89795228002184,15.865152879904533
9591,60,1950,1,1,0,1,4,3,20.053735272892727,16.00774433173753
9592,60,1950,1,1,0,1,4,4,20.245845803873515,16.183841269759373
9593,60,1950,1,1,0,1,4,5,22.131561674380258,17.926107224902488
9594,60,1950,1,1,0,1,5,0,17.11511643538353,13.353539638687447
9595,60,1950,1,1,0,1,5,1,19.779024825738674,15.756422571840552
9596,60,1950,1,1,0,1,5,2,20.037086510955078,15.992496490796121
9597,60,1950,1,1,0,1,5,3,20.193325062645695,16.13567089382608
9598,60,1950,1,1,0,1,5,4,20.3859869608667,16.312474570110492
9599,60,1950,1,1,0,1,5,5,22.276559910747817,18.06102949876904
9600,60,1950,1,1,0,2,1,0,15.36105001343659,11.814275212633362
9601,60,1950,1,1,0,2,1,1,17.88323067514896,14.039380394989847
9602,60,1950,1,1,0,2,1,2,18.129646456571667,14.260700398814489
9603,60,1950,1,1,0,2,1,3,18.27898800474981,14.395121979721543
9604,60,1950,1,1,0,2,1,4,18.463300443664682,14.561313666090822
9605,60,1950,1,1,0,2,1,5,20.280221215291533,16.215380451485007
9606,60,1950,1,1,0,2,2,0,15.908491281518165,12.290150625974176
9607,60,1950,1,1,0,2,2,1,18.478401524323488,14.574944192798332
9608,60,1950,1,1,0,2,2,2,18.72874477476235,14.801213978669095
9609,60,1950,1,1,0,2,2,3,18.88041270853053,14.938572035305684
9610,60,1950,1,1,0,2,2,4,19.06754188832953,15.108323960923713
9611,60,1950,1,1,0,2,2,5,20.90933256594085,16.794100188425265
9612,60,1950,1,1,0,2,3,0,15.616500368171383,12.035766452193212
9613,60,1950,1,1,0,2,3,1,18.1613881669525,14.289252915712256
9614,60,1950,1,1,0,2,3,2,18.409672948441308,14.512925626040541
9615,60,1950,1,1,0,2,3,3,18.560121633716303,14.64874294953648
9616,60,1950,1,1,0,2,3,4,18.745774627367357,14.816626853152407
9617,60,1950,1,1,0,2,3,5,20.574534269951567,16.485765882676485
9618,60,1950,1,1,0,2,4,0,15.533865929818434,11.964006144327831
9619,60,1950,1,1,0,2,4,1,18.071494110652438,14.208416321302623
9620,60,1950,1,1,0,2,4,2,18.31918143235237,14.431336421734754
9621,60,1950,1,1,0,2,4,3,18.469276213199862,14.566707257587547
9622,60,1950,1,1,0,2,4,4,18.65450070023053,14.73404983190949
9623,60,1950,1,1,0,2,4,5,20.479476586384706,16.398367397684325
9624,60,1950,1,1,0,2,5,0,15.656304575054548,12.070369782226402
9625,60,1950,1,1,0,2,5,1,18.204660673290675,14.328193432872608
9626,60,1950,1,1,0,2,5,2,18.453230859132553,14.552225843328479
9627,60,1950,1,1,0,2,5,3,18.603848599335958,14.68825656036009
9628,60,1950,1,1,0,2,5,4,18.789706280633265,14.856399186490817
9629,60,1950,1,1,0,2,5,5,20.620273160877815,16.52784255750191
9630,60,1950,1,1,1,0,1,0,17.630223477361252,13.81277907520256
9631,60,1950,1,1,1,0,1,1,20.330169096424736,16.261222873428096
9632,60,1950,1,1,1,0,1,2,20.591183806404807,16.501080591446005
9633,60,1950,1,1,1,0,1,3,20.74917054442918,16.64649955376843
9634,60,1950,1,1,1,0,1,4,20.943948101682142,16.826024294177707
9635,60,1950,1,1,1,0,1,5,22.853148762059433,18.59878492554721
9636,60,1950,1,1,1,0,2,0,18.221242649623214,14.343120187790564
9637,60,1950,1,1,1,0,2,1,20.959896775237674,16.840735707613945
9638,60,1950,1,1,1,0,2,2,21.22407917169029,17.084675965660015
9639,60,1950,1,1,1,0,2,3,21.383940837737466,17.23251646612795
9640,60,1950,1,1,1,0,2,4,21.580987095727746,17.414976562451045
9641,60,1950,1,1,1,0,2,5,23.510145523345294,19.21383256186384
9642,60,1950,1,1,1,0,3,0,17.90640541075978,14.06016914294714
9643,60,1950,1,1,1,0,3,1,20.624775611256073,16.531985315367624
9644,60,1950,1,1,1,0,3,2,20.887298647746924,16.773783771223233
9645,60,1950,1,1,1,0,3,3,21.046178196604806,16.920353907202752
9646,60,1950,1,1,1,0,3,4,21.242036118371622,17.101274122854985
9647,60,1950,1,1,1,0,3,5,23.160743064572117,18.88644291238718
9648,60,1950,1,1,1,0,4,0,17.817142903860006,13.980126654520621
9649,60,1950,1,1,1,0,4,1,20.52962414976426,16.444466233998842
9650,60,1950,1,1,1,0,4,2,20.79166519737553,16.685643903525555
9651,60,1950,1,1,1,0,4,3,20.950259455349546,16.831845818497843
9652,60,1950,1,1,1,0,4,4,21.14577216369805,17.012319676469808
9653,60,1950,1,1,1,0,4,5,23.061441977933153,18.793520029185682
9654,60,1950,1,1,1,0,5,0,17.94937621912213,14.09873012947323
9655,60,1950,1,1,1,0,5,1,20.670559288926327,16.574119625193063
9656,60,1950,1,1,1,0,5,2,20.93331251148753,16.816214762453832
9657,60,1950,1,1,1,0,5,3,21.092328305369318,16.962960873528328
9658,60,1950,1,1,1,0,5,4,21.28835108612178,17.14409440381428
9659,60,1950,1,1,1,0,5,5,23.208508283753606,18.931159558743822
9660,60,1950,1,1,1,1,1,0,19.054376393082734,15.096371128505606
9661,60,1950,1,1,1,1,1,1,21.843271495510567,17.658233304359673
9662,60,1950,1,1,1,1,1,2,22.111558349763595,17.907503963669477
9663,60,1950,1,1,1,1,1,3,22.273848853604967,18.058505667951014
9664,60,1950,1,1,1,1,1,4,22.473833486802544,18.24479719771789
9665,60,1950,1,1,1,1,1,5,24.428812257945044,20.077683168925052
9666,60,1950,1,1,1,1,2,0,19.667263923571824,15.654345687637816
9667,60,1950,1,1,1,1,2,1,22.490203762259927,18.260057097608193
9668,60,1950,1,1,1,1,2,2,22.7612670856355,18.512962105024087
9669,60,1950,1,1,1,1,2,3,22.92520019836534,18.666118760350024
9670,60,1950,1,1,1,1,2,4,23.127171650409093,18.855021702178146
9671,60,1950,1,1,1,1,2,5,25.099589820658974,20.71107776775297
9672,60,1950,1,1,1,1,3,0,19.340965818270394,15.356895717405182
9673,60,1950,1,1,1,1,3,1,22.146071339731083,17.939602864472164
9674,60,1950,1,1,1,1,3,2,22.415680717782607,18.190601659695137
9675,60,1950,1,1,1,1,3,3,22.578753690160536,18.34262809029375
9676,60,1950,1,1,1,1,3,4,22.77968479888224,18.530161450582913
9677,60,1950,1,1,1,1,3,5,24.74297331729901,20.37406833192144
9678,60,1950,1,1,1,1,4,0,19.248376531419918,15.272651594566419
9679,60,1950,1,1,1,1,4,1,22.04830191377414,17.848691064725525
9680,60,1950,1,1,1,1,4,2,22.317488770022372,18.099137164758705
9681,60,1950,1,1,1,1,4,3,22.48031176601455,18.25083587436687
9682,60,1950,1,1,1,1,4,4,22.68094051063871,18.437972089870943
9683,60,1950,1,1,1,1,4,5,24.64157476381013,20.278354919577183
9684,60,1950,1,1,1,1,5,0,19.385525764774858,15.397464825929838
9685,60,1950,1,1,1,1,5,1,22.193105215499248,17.98335852842604
9686,60,1950,1,1,1,1,5,2,22.462916348283482,18.23462143377859
9687,60,1950,1,1,1,1,5,3,22.626108682125302,18.38680446572439
9688,60,1950,1,1,1,1,5,4,22.82718416434988,18.57452759843396
9689,60,1950,1,1,1,1,5,5,24.791739915925646,20.420118249435024
9690,60,1950,1,1,1,2,1,0,17.508121568206338,13.703659593666721
9691,60,1950,1,1,1,2,1,1,20.199726216141766,16.14154072731357
9692,60,1950,1,1,1,2,1,2,20.46005776460856,16.38052127422441
9693,60,1950,1,1,1,2,1,3,20.617640098619827,16.52541991286331
9694,60,1950,1,1,1,2,1,4,20.811928271940317,16.704313886559486
9695,60,1950,1,1,1,2,1,5,22.716821420094796,18.47146462921065
9696,60,1950,1,1,1,2,2,0,18.09709249550924,14.231427442992581
9697,60,1950,1,1,1,2,2,1,20.827837316620343,16.71897416840256
9698,60,1950,1,1,1,2,2,2,21.091372828716207,16.962078606131534
9699,60,1950,1,1,1,2,2,3,21.250851638396924,17.109423367366823
9700,60,1950,1,1,1,2,2,4,21.447434662292125,17.29128256084832
9701,60,1950,1,1,1,2,2,5,23.37251953646642,19.084798092208466
9702,60,1950,1,1,1,2,3,0,17.783328899665143,13.949826512828357
9703,60,1950,1,1,1,2,3,1,20.49356301639192,16.411314703507692
9704,60,1950,1,1,1,2,3,2,20.755420117577216,16.652255610667858
9705,60,1950,1,1,1,2,3,3,20.913905494866658,16.79831708780592
9706,60,1950,1,1,1,2,3,4,21.109286451021276,16.978620705181513
9707,60,1950,1,1,1,2,3,5,23.023797018274347,18.75830738582113
9708,60,1950,1,1,1,2,4,0,17.694377962931007,13.870175288150405
9709,60,1950,1,1,1,2,4,1,20.39865752580444,16.324111808734198
9710,60,1950,1,1,1,2,4,2,20.66002712414928,16.56442564652544
9711,60,1950,1,1,1,2,4,3,20.818223935368863,16.710115167352807
9712,60,1950,1,1,1,2,4,4,21.013255703362407,16.88996788977418
9713,60,1950,1,1,1,2,4,5,22.924693573328515,18.66564520422125
9714,60,1950,1,1,1,2,5,0,17.826150864503504,13.9882005023845
9715,60,1950,1,1,1,2,5,1,20.53922922205105,16.45329790220492
9716,60,1950,1,1,1,2,5,2,20.80131914574143,16.694538495753232
9717,60,1950,1,1,1,2,5,3,20.959942334009305,16.840777734554187
9718,60,1950,1,1,1,2,5,4,21.155490049554594,17.021296836800097
9719,60,1950,1,1,1,2,5,5,23.071467870918845,18.802899462746844
9720,61,1926,0,0,0,0,1,0,22.152463658820952,17.945548855619997
9721,61,1926,0,0,0,0,1,1,25.092317603481423,20.704199436434084
9722,61,1926,0,0,0,0,1,2,25.372882246801268,20.969744010809844
9723,61,1926,0,0,0,0,1,3,25.542433906745575,21.130391804996304
9724,61,1926,0,0,0,0,1,4,25.7511986469433,21.328369173391224
9725,61,1926,0,0,0,0,1,5,27.78311461976339,23.264752822461478
9726,61,1926,0,0,0,0,2,0,22.8025890043522,18.55155320814336
9727,61,1926,0,0,0,0,2,1,25.768279576433038,21.34457597620623
9728,61,1926,0,0,0,0,2,2,26.05093614914905,21.61295107861765
9729,61,1926,0,0,0,0,2,3,26.221724259402208,21.775275580688508
9730,61,1926,0,0,0,0,2,4,26.431983364917212,21.975283143462306
9731,61,1926,0,0,0,0,2,5,28.476957803203838,23.92959197987996
9732,61,1926,0,0,0,0,3,0,22.456784479024506,18.22890628374766
9733,61,1926,0,0,0,0,3,1,25.40894974352914,21.003906633124192
9734,61,1926,0,0,0,0,3,2,25.69051158243208,21.270798142304887
9735,61,1926,0,0,0,0,3,3,25.860652671719954,21.43224385997523
9736,61,1926,0,0,0,0,3,4,26.070129821902427,21.631187417756855
9737,61,1926,0,0,0,0,3,5,28.108272616523077,23.576104194190115
9738,61,1926,0,0,0,0,4,0,22.35852913089851,18.137358722438872
9739,61,1926,0,0,0,0,4,1,25.306762033831607,20.907131170041307
9740,61,1926,0,0,0,0,4,2,25.58800543209147,21.173592096288672
9741,61,1926,0,0,0,0,4,3,25.75795830102061,21.334782745657844
9742,61,1926,0,0,0,0,4,4,25.967207965718043,21.53341745541086
9743,61,1926,0,0,0,0,4,5,28.003362700912792,23.47560702114686
9744,61,1926,0,0,0,0,5,0,22.50405038281086,18.27296575127594
9745,61,1926,0,0,0,0,5,1,25.458093062368068,21.050463922838613
9746,61,1926,0,0,0,0,5,2,25.73980690870953,21.317561123509776
9747,61,1926,0,0,0,0,5,3,25.910037842934187,21.479128685538733
9748,61,1926,0,0,0,0,5,4,26.119623578883974,21.67821977485472
9749,61,1926,0,0,0,0,5,5,28.158715241294352,23.624439141425604
9750,61,1926,0,0,0,1,1,0,23.71237186297402,19.403617957184604
9751,61,1926,0,0,0,1,1,1,26.711429458136983,22.24138611789539
9752,61,1926,0,0,0,1,1,2,26.996783050200673,22.513439111563915
9753,61,1926,0,0,0,1,1,3,27.169164901193575,22.677941710324575
9754,61,1926,0,0,0,1,1,4,27.381349842839064,22.88058599717317
9755,61,1926,0,0,0,1,1,5,29.443130355737694,24.858140762123508
9756,61,1926,0,0,0,1,2,0,24.377153222183765,20.028993201325957
9757,61,1926,0,0,0,1,2,1,27.39870750230398,22.897170813282596
9758,61,1926,0,0,0,1,2,2,27.685876414601907,23.171718562247722
9759,61,1926,0,0,0,1,2,3,27.859330764384573,23.33769821476781
9760,61,1926,0,0,0,1,2,4,28.07281145294732,23.542130179153915
9761,61,1926,0,0,0,1,2,5,30.14586175524608,25.535399168741183
9762,61,1926,0,0,0,1,3,0,24.023675350572137,19.696188120431422
9763,61,1926,0,0,0,1,3,1,27.033456576444436,22.548426632623737
9764,61,1926,0,0,0,1,3,2,27.319675799140025,22.82166725478902
9765,61,1926,0,0,0,1,3,3,27.49256909245739,22.986873045486302
9766,61,1926,0,0,0,1,3,4,27.70537196569995,23.19036845093806
9767,61,1926,0,0,0,1,3,5,29.772533620391624,25.175412393440887
9768,61,1926,0,0,0,1,4,0,23.92318946781674,19.601694483344847
9769,61,1926,0,0,0,1,4,1,26.929546203866863,22.449307116229033
9770,61,1926,0,0,0,1,4,2,27.215489056915384,22.72216817474641
9771,61,1926,0,0,0,1,4,3,27.388219066564893,22.887149234242603
9772,61,1926,0,0,0,1,4,4,27.60082466310142,23.09037264108678
9773,61,1926,0,0,0,1,4,5,29.666269387516483,25.073024403188732
9774,61,1926,0,0,0,1,5,0,24.072006238039496,19.741655274505217
9775,61,1926,0,0,0,1,5,1,27.083422157865765,22.59610360945024
9776,61,1926,0,0,0,1,5,2,27.369773286402616,22.869525519957246
9777,61,1926,0,0,0,1,5,3,27.54274451031138,23.03483864487684
9778,61,1926,0,0,0,1,5,4,27.755641536261454,23.238463957138762
9779,61,1926,0,0,0,1,5,5,29.82362220879136,25.224649939194464
9780,61,1926,0,0,0,2,1,0,22.0176198922419,17.82017320107346
9781,61,1926,0,0,0,2,1,1,24.95189247458694,20.571428416756497
9782,61,1926,0,0,0,2,1,2,25.232004815469914,20.83636343144986
9783,61,1926,0,0,0,2,1,3,25.401289108069207,20.996650096604085
9784,61,1926,0,0,0,2,1,4,25.60973067892228,21.194190154311837
9785,61,1926,0,0,0,2,1,5,27.638821153988584,23.126710240131025
9786,61,1926,0,0,0,2,2,0,22.66636521297046,18.424369104261647
9787,61,1926,0,0,0,2,2,1,25.626785457577974,21.210361530765162
9788,61,1926,0,0,0,2,2,2,25.909015551909864,21.478158045749925
9789,61,1926,0,0,0,2,2,3,26.079551608296082,21.640139842299956
9790,61,1926,0,0,0,2,2,4,26.289506102646893,21.83973248011541
9791,61,1926,0,0,0,2,2,5,28.33181966669696,23.79037938062052
9792,61,1926,0,0,0,2,3,0,22.321283344346963,18.102670691048264
9793,61,1926,0,0,0,2,3,1,25.268015064778183,20.870448781174428
9794,61,1926,0,0,0,2,3,2,25.549136879679168,21.13674542105936
9795,61,1926,0,0,0,2,3,3,25.719017883030766,21.297838748433914
9796,61,1926,0,0,0,2,3,4,25.9281806886376,21.49635561414641
9797,61,1926,0,0,0,2,3,5,27.96357626854814,23.437504472502464
9798,61,1926,0,0,0,2,4,0,22.22323800983874,18.0113981529403
9799,61,1926,0,0,0,2,4,1,25.16599007742178,20.773892888984182
9800,61,1926,0,0,0,2,4,2,25.44678952458704,21.03975424047196
9801,61,1926,0,0,0,2,4,3,25.6164799787815,21.200589700494074
9802,61,1926,0,0,0,2,4,4,25.82541247657506,21.39879431706226
9803,61,1926,0,0,0,2,4,5,27.85879496446998,23.337185333975203
9804,61,1926,0,0,0,2,5,0,22.36844896744344,18.146598737608997
9805,61,1926,0,0,0,2,5,1,25.317080706657887,20.91690117848115
9806,61,1926,0,0,0,2,5,2,25.598356405653956,21.183405760815617
9807,61,1926,0,0,0,2,5,3,25.76832836679206,21.34462227151618
9808,61,1926,0,0,0,2,5,4,25.977601106823826,21.543288295706894
9809,61,1926,0,0,0,2,5,5,28.013957515841987,23.485754395875972
9810,61,1926,0,0,1,0,1,0,24.66322639747049,20.298788456075492
9811,61,1926,0,0,1,0,1,1,27.69400582262682,23.17949516806418
9812,61,1926,0,0,1,0,1,2,27.98191840204848,23.45506959910963
9813,61,1926,0,0,1,0,1,3,28.155812043648524,23.621657003595928
9814,61,1926,0,0,1,0,1,4,28.369823372723527,23.82682439640195
9815,61,1926,0,0,1,0,1,5,30.44746692344837,25.82653374557882
9816,61,1926,0,0,1,0,2,0,25.335874684676572,20.934697085988038
9817,61,1926,0,0,1,0,2,1,28.387328776781235,23.843613533857297
9818,61,1926,0,0,1,0,2,2,28.676906090939916,24.121496596301085
9819,61,1926,0,0,1,0,2,3,28.851782760756485,24.28945017200718
9820,61,1926,0,0,1,0,2,4,29.06698102439562,24.49627013563542
9821,61,1926,0,0,1,0,2,5,31.154797069747495,26.510344488585528
9822,61,1926,0,0,1,0,3,0,24.978279071240177,20.596369742272458
9823,61,1926,0,0,1,0,3,1,28.018915682361055,23.49050330828964
9824,61,1926,0,0,1,0,3,2,28.30762234951495,23.767177139729597
9825,61,1926,0,0,1,0,3,3,28.48198498482176,23.93441523291536
9826,61,1926,0,0,1,0,3,4,28.69656271218442,24.14036986225219
9827,61,1926,0,0,1,0,3,5,30.779083115514872,26.146945775524767
9828,61,1926,0,0,1,0,4,0,24.87659576656685,20.500273918546284
9829,61,1926,0,0,1,0,4,1,27.91408497867647,23.3901158145529
9830,61,1926,0,0,1,0,4,2,28.202538159081982,23.66643834301051
9831,61,1926,0,0,1,0,4,3,28.376751095624655,23.83346853020202
9832,61,1926,0,0,1,0,4,4,28.59114805164499,24.039171645600504
9833,61,1926,0,0,1,0,4,5,30.672115598188796,26.043557576636992
9834,61,1926,0,0,1,0,5,0,25.027181604519622,20.642602352764875
9835,61,1926,0,0,1,0,5,1,28.069320504915158,23.538785876305845
9836,61,1926,0,0,1,0,5,2,28.358148140328073,23.81562747476695
9837,61,1926,0,0,1,0,5,3,28.532582209420394,23.982964848689047
9838,61,1926,0,0,1,0,5,4,28.74724619044613,24.189039574185983
9839,61,1926,0,0,1,0,5,5,30.83050611816299,26.196659719826027
9840,61,1926,0,0,1,1,1,0,26.274750876331687,21.82569941311503
9841,61,1926,0,0,1,1,1,1,29.352833522594754,24.771229748378
9842,61,1926,0,0,1,1,1,2,29.64454645354046,25.052098222863602
9843,61,1926,0,0,1,1,1,3,29.820681924997206,25.221815968010635
9844,61,1926,0,0,1,1,1,4,30.037396926776722,25.430766541793563
9845,61,1926,0,0,1,1,1,5,32.137752674337214,27.462890137150378
